Estación,Variable,Unidad,Código,Fecha,Valor,Código de validación
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,20/08/2024,7.7344,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,20/08/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,20/08/2024,69.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,20/08/2024,88.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,20/08/2024,56.8,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,20/08/2024,2124.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,20/08/2024,1018.57,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,20/08/2024,1019.0,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,20/08/2024,43.2,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,20/08/2024,18.56,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,20/08/2024,23.63,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,20/08/2024,20.69,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,20/08/2024,17.38,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,20/08/2024,11.4,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,21/08/2024,-5.3,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,21/08/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,21/08/2024,339.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,21/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,21/08/2024,5.34,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,21/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,21/08/2024,11.4022,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,21/08/2024,98.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,21/08/2024,63.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,21/08/2024,79.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,21/08/2024,84.0,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,21/08/2024,2523.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,21/08/2024,1016.84,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,21/08/2024,1017.26,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,21/08/2024,38.7,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,21/08/2024,17.09,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,21/08/2024,26.18,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,21/08/2024,21.02,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,21/08/2024,17.63,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,21/08/2024,14.1,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,22/08/2024,-1.6,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,22/08/2024,3.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,22/08/2024,300.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,22/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,22/08/2024,4.56,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,22/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,22/08/2024,8.0846,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,22/08/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,22/08/2024,66.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,22/08/2024,89.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,22/08/2024,59.8,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,22/08/2024,2246.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,22/08/2024,1017.03,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,22/08/2024,1017.45,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,22/08/2024,29.0,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,22/08/2024,17.3,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,22/08/2024,22.6,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,22/08/2024,19.28,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,22/08/2024,17.53,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,22/08/2024,7.2,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,23/08/2024,1.2,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,23/08/2024,3.3,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,23/08/2024,175.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,23/08/2024,135.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,23/08/2024,2.14,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,23/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,23/08/2024,2.6504,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,23/08/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,23/08/2024,97.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,23/08/2024,100.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,23/08/2024,19.7,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,23/08/2024,1220.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,23/08/2024,1015.01,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,23/08/2024,1015.44,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,23/08/2024,20.6,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,23/08/2024,18.57,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,23/08/2024,20.0,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,23/08/2024,18.58,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,23/08/2024,17.68,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,23/08/2024,9.0,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,24/08/2024,6.7,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,24/08/2024,10.8,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,24/08/2024,338.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,24/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,24/08/2024,4.08,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,24/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,24/08/2024,7.6679,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,24/08/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,24/08/2024,56.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,24/08/2024,83.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,24/08/2024,57.1,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,24/08/2024,2173.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,24/08/2024,1016.74,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,24/08/2024,1017.16,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,24/08/2024,42.9,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,24/08/2024,15.68,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,24/08/2024,21.59,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,24/08/2024,18.82,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,24/08/2024,14.98,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,24/08/2024,15.4,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,25/08/2024,-5.2,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,25/08/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,25/08/2024,352.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,25/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,25/08/2024,5.18,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,25/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,25/08/2024,11.4856,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,25/08/2024,87.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,25/08/2024,54.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,25/08/2024,73.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,25/08/2024,85.8,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,25/08/2024,2501.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,25/08/2024,1021.79,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,25/08/2024,1022.22,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,25/08/2024,45.4,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,25/08/2024,13.29,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,25/08/2024,22.92,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,25/08/2024,18.34,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,25/08/2024,14.0,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,25/08/2024,13.3,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,26/08/2024,-4.9,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,26/08/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,26/08/2024,340.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,26/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,26/08/2024,4.92,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,26/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,26/08/2024,11.1355,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,26/08/2024,88.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,26/08/2024,61.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,26/08/2024,76.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,26/08/2024,83.4,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,26/08/2024,2331.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,26/08/2024,1016.87,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,26/08/2024,1017.3,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,26/08/2024,43.2,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,26/08/2024,15.89,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,26/08/2024,25.04,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,26/08/2024,20.42,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,26/08/2024,17.01,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,26/08/2024,14.2,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,27/08/2024,-4.2,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,27/08/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,27/08/2024,314.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,27/08/2024,315.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,27/08/2024,4.17,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,27/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,27/08/2024,8.2679,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,27/08/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,27/08/2024,72.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,27/08/2024,87.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,27/08/2024,62.1,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,27/08/2024,2145.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,27/08/2024,1015.2,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,27/08/2024,1015.63,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,27/08/2024,32.9,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,27/08/2024,16.76,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,27/08/2024,22.73,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,27/08/2024,18.98,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,27/08/2024,15.02,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,27/08/2024,10.5,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,28/08/2024,-2.4,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,28/08/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,28/08/2024,350.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,28/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,28/08/2024,2.36,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,28/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,28/08/2024,3.2337,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,28/08/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,28/08/2024,80.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,28/08/2024,92.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,28/08/2024,24.4,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,28/08/2024,1223.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,28/08/2024,1015.15,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,28/08/2024,1015.58,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,28/08/2024,33.8,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,28/08/2024,18.09,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,28/08/2024,22.18,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,28/08/2024,19.4,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,28/08/2024,17.21,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,28/08/2024,9.8,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,29/08/2024,-4.4,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,29/08/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,29/08/2024,56.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,29/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,29/08/2024,4.38,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,29/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,29/08/2024,10.1517,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,29/08/2024,91.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,29/08/2024,65.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,29/08/2024,81.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,29/08/2024,76.8,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,29/08/2024,2133.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,29/08/2024,1016.36,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,29/08/2024,1016.78,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,29/08/2024,50.2,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,29/08/2024,17.04,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,29/08/2024,23.21,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,29/08/2024,20.48,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,29/08/2024,18.38,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,29/08/2024,13.4,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,30/08/2024,-3.5,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,30/08/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,30/08/2024,41.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,30/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,30/08/2024,3.51,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,30/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,30/08/2024,7.0845,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,30/08/2024,96.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,30/08/2024,74.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,30/08/2024,85.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,30/08/2024,53.8,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,30/08/2024,1657.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,30/08/2024,1015.16,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,30/08/2024,1015.58,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,30/08/2024,44.5,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,30/08/2024,17.84,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,30/08/2024,23.64,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,30/08/2024,20.55,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,30/08/2024,18.53,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,30/08/2024,11.4,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,31/08/2024,-2.1,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,31/08/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,31/08/2024,25.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,31/08/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,31/08/2024,2.09,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,31/08/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,31/08/2024,2.3002,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,31/08/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,31/08/2024,81.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,31/08/2024,94.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,31/08/2024,17.5,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,31/08/2024,1039.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,31/08/2024,1013.8,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,31/08/2024,1014.22,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,31/08/2024,32.3,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,31/08/2024,19.06,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,31/08/2024,22.89,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,31/08/2024,20.11,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,31/08/2024,18.95,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,31/08/2024,10.7,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,01/09/2024,3.7,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,01/09/2024,7.5,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,01/09/2024,157.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,01/09/2024,135.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,01/09/2024,3.82,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,01/09/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,01/09/2024,9.2017,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,01/09/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,01/09/2024,85.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,01/09/2024,95.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,01/09/2024,70.4,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,01/09/2024,2112.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,01/09/2024,1015.37,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,01/09/2024,1015.8,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,01/09/2024,22.8,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,01/09/2024,17.82,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,01/09/2024,19.87,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,01/09/2024,18.72,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,01/09/2024,16.74,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,01/09/2024,9.1,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,02/09/2024,-3.1,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,02/09/2024,0.5,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,02/09/2024,355.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,02/09/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,02/09/2024,3.61,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,02/09/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,02/09/2024,8.5677,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,02/09/2024,100.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,02/09/2024,62.0,1
Cee-Brens,Humidade relativa media a 1.5m,%,HR_AVG_1.5m,02/09/2024,83.0,1
Cee-Brens,Insolación,%,INS_RATIO_1.5m,02/09/2024,65.8,1
Cee-Brens,Irradiación global diaria,10kJ/(m2.día),IRD_SUM_1.5m,02/09/2024,1851.0,1
Cee-Brens,Presión,hPa,PR_AVG_1.5m,02/09/2024,1017.31,1
Cee-Brens,Presión reducida,hPa,PRED_AVG_1.5m,02/09/2024,1017.73,1
Cee-Brens,Refacho máximo a 10m,km/h,VV_MAX_10m,02/09/2024,42.3,1
Cee-Brens,Temperatura de orballo a 1.5m,ºC,TO_AVG_1.5m,02/09/2024,14.94,1
Cee-Brens,Temperatura máxima a 1.5m,ºC,TA_MAX_1.5m,02/09/2024,20.82,1
Cee-Brens,Temperatura media a 1.5m,ºC,TA_AVG_1.5m,02/09/2024,18.11,1
Cee-Brens,Temperatura mínima a 1.5m,ºC,TA_MIN_1.5m,02/09/2024,14.26,1
Cee-Brens,Velocidade do vento a 10m,km/h,VV_AVG_10m,02/09/2024,12.1,1
Cee-Brens,Balance hídrico,L/m2,BH_SUM_1.5m,03/09/2024,-4.1,1
Cee-Brens,Chuvia,L/m2,PP_SUM_1.5m,03/09/2024,0.0,1
Cee-Brens,Dirección do refacho a 10m,º,DV_CONDICION_10m,03/09/2024,334.0,1
Cee-Brens,Dirección do vento predominante a 10m,º,DVP_MODA_10m,03/09/2024,0.0,1
Cee-Brens,Evapotraspiración de referencia,L/m2,ET0_SUM_1.5m,03/09/2024,4.14,1
Cee-Brens,Horas de frío ( <=7ºC),h,HFRIO_RECUENTO_1.5m,03/09/2024,0.0,1
Cee-Brens,Horas de sol,h,HSOL_SUM_1.5m,03/09/2024,9.0846,1
Cee-Brens,Humidade relativa  máxima a 1.5m,%,HR_MAX_1.5m,03/09/2024,97.0,1
Cee-Brens,Humidade relativa  mínima a 1.5m,%,HR_MIN_1.5m,03/09/2024,60.0,1
